الدّرك وَقّف الشّخِص المِش مْنيح.‌,The police stopped the bad person.,,,,,,,,,1181
دركي,police officer;cop,,noun (no plural),,,,,,,1182
الدّركي وَقّفْني لِأنّ كِنْت عم سوق بْسِرْعة.‌,The police officer pulled me over because I was speeding.,,,,,,,,,1183
دعس,step,,verb,imperfect,يِدْعس,,,,,1184
ما تِدْعس عالِبْسَيْنِة!‌,Don't step on the cat!,,,,,,,,,1185
دفش,push,,verb,imperfect,يِدْفُش,,,,,1186
الصّبي دفش إخْتو.‌,The boy pushed his sister.,,,,,,,,,1187
دفع,pay,,verb,imperfect,يِدْفع,,,,,1188
فيك تِدْفع بعْديْن.‌,You can pay later.,,,,,,,,,1189
دقّ,knock;hammer;call;phone,,verb,imperfect,يْدِقّ,,,,,1190
دقّيْت عالباب تْلات مرّات.‌,I knocked on the door three times.,,,,,,,,,1191
دقّ المِسْمار بِالخشب.‌,He hammered the nail into the wood.,,,,,,,,,1192
دقّيْت لإعْزِما.‌,I called to invite her.,,,,,,,,,1193
دقر,touch,,verb,imperfect,يِدْقر,,,,,1194
ما تِدْقر وِجّك!‌,Don't touch your face!,,,,,,,,,1195
دقِن,beard,,noun,plural,دْقون,,,,,1196
تْغيّر شكْلو بسّ شال دقْنو.‌,His look changed when he removed his beard.,,,,,,,,,1197
دْقيقة,minute,,noun,plural,دْقايِق,,,,,1198
الفيلْم بلّش مِن خمْس دْقايِق.‌,The movie started five minutes ago.,,,,,,,,,1199
دُكْتوْر,doctor,,noun,plural,دكاتْرة,,,,,1200
لازِم تْشوف دُكْتور.‌,You should see a doctor.,,,,,,,,,1201
دكر,male,,noun,plural,دْكورة,,,,,1202
الكلِب دكر أَوْ أُنْثى؟‌,Is the dog male or female?,,,,,,,,,1203
دلّ,lead;guide,,verb,imperfect,يْدِلّ,,,,,1204
هُوِّ لح يْدِلّك عَ مقْعدك.‌,He will show you to your seat.,,,,,,,,,1205
دلع,nickname,,noun,plural,أسامي دلع,,,,,1206
سوسو دلعي. إسْمي الحقيقي سحر.‌,Sousou is my nickname. My real name is Sahar.,,,,,,,,,1207
دليل,evidence;clue;lead,,noun,plural,دلايِل,,,,,1208
البوْليس لقى الدّلايِل.‌,The police found the leads.,,,,,,,,,1209
دمّ,blood,,noun,plural,إدِمْيِة,,,,,1210
كان في دمّ عَ وِجّو.‌,There was blood on his face.,,,,,,,,,1211
دمّر,destroy,,verb,imperfect,يْدمِّر,,,,,1212
العاصْفِة دمّرِت الزّرِع.‌,The storm destroyed the plants.,,,,,,,,,1213
دمِع,(eye) tears,,collective noun,singular,دمْعة,,plural,دْموع,,1214
كان في دمِع بِعْيونا لمّن وَدّعِتْنا.‌,There were tears in her eyes when she said goodbye to us.,,,,,,,,,1215
دنب,tail,,noun,plural,دْناب,,,,,1216
الِبْسَيْنات عِنْدُن دنب.‌,Cats have tails.,,,,,,,,,1217
دهب,gold,,noun (no plural),,,,,,,1218
الدّهب غالي.‌,Gold is expensive.,,,,,,,,,1219
دهن,paint;spread,,verb,imperfect,يِدْهن,,,,,1220
دهن الحيْط أبْيَض.‌,He painted the wall white.,,,,,,,,,1221
بِدْهن أَوْقات شوْكوْلاتا عَ خِبِزْتي.‌,I sometimes spread chocolate on my bread.,,,,,,,,,1222
دِهِن,fat,,noun,plural,دْهون,,,,,1223
الأكِل يَلّي فيه دِهِن مِش صُحّي.‌,Food that has fat in it is not healthy.,,,,,,,,,1224
دَوا,medicine,,noun,plural,أدْوِيِة,,,,,1225
هَيْدا الدَّوا بيشيل الوَجع.‌,This medicine relieves pain.,,,,,,,,,1226
دَوْبل,double,,verb,imperfect,يْدَوْبِل,,,,,1227
دَوْبل أرْباحو.‌,He doubled his gains.,,,,,,,,,1228
دوْر,role;turn,,noun,plural,أدْوار,,,,,1229
المُمثِّل لِعِب دوْر صعِب.‌,The actor played a difficult role.,,,,,,,,,1230
دوْر مين؟‌,Whose turn is it?,,,,,,,,,1231
دوّر,search;look (for),,verb,imperfect,يْدوِّر,,,,,1232
دوّرِت مْنيح بسّ ما لْقيت مفاتيحي.‌,I searched hard but didn't find my keys.,,,,,,,,,1233
دولاب,wheel;tire,,noun,plural,دَواليب,,,,,1234
شْتريْت أرْبع دَواليب للسِّيّارة.‌,I bought four tires for the car.,,,,,,,,,1235
دوْلار,dollar,,noun,,,,,,,1236
لح أعْطيك عشْرة دوْلار.‌,I'll give you ten dollars.,,,,,,,,,1237
دَيْنِة,ear,,noun,plural,دَيْنيْن,,,,,1238
في عِنْدي وَجع بِالدَّيْنِة.‌,I have pain in my ear.,,,,,,,,,1239
ذات الـ,the same __,,,,,,,,,1240
سألْتْني ذات السُّؤال مرّة تانْيِة.‌,You asked me the same question again.,,,,,,,,,1241
ذاكْرة,memory,,noun,,,,,,,1242
سِتّي عِنْدا ذاكْرة قَوية.‌,My grandma has a strong memory.,,,,,,,,,1243
ذكر,mention,,verb,imperfect,يِذْكُر,,,,,1244
ما ذكرِت عُمْرا.‌,She didn't mention her age.,,,,,,,,,1245
ذكّر,remind,,verb,imperfect,يْذكِّر,,,,,1246
ذكِّرْني جيب الِكْتاب بُكْرا.‌,Remind me to bring the book tomorrow.,,,,,,,,,1247
ذكي,clever;sharp,,adjective,elative,أذْكا,,plural,ذكايا / أذْكِيا,,1248
السّعْدان حَيَوان ذكي.‌,The monkey is a clever animal.,,,,,,,,,1249
راح,go;leave,,verb,imperfect,يْروح,,,,,1250
بْروح عالسّوبِر مارْكِت مرّة بِالأُسْبوع.‌,I go to the supermarket once a week.,,,,,,,,,1251
لازِم روح بكّير.‌,I should leave early.,,,,,,,,,1252
راحة,rest,,noun (no plural),,,,,,,1253
أنا بْحاجِة للرّاحة بعْد هَيْدا اليوْم الطَّويل.‌,I need to rest after this long day.,,,,,,,,,1254
رادْيو,radio,,noun,,,,,,,1255
بْتِسْمع رادْيو بِالسِّيارة.‌,She listens to the radio in the car.,,,,,,,,,1256
راس,head,,noun,plural,روس,,,,,1257
راسي عم يوجعْني.‌,My head is hurting me.,,,,,,,,,1258
راضي,pleased;content,,adjective,,,,,,,1259
مْعلِّمْتي كانِت كْتير راضْيِة عن شِغْلي.‌,My teacher was very pleased with my work.,,,,,,,,,1260
راقي,classy;fancy;refined;high-class,,adjective,elative,أرْقى,,,,,1261
المطْعم راقي.‌,This restaurant is fancy.,,,,,,,,,1262
رئيسي,main,,adjective,,,,,,,1263
عِنْواني الرّئيسي بِبَيْروت.‌,My main address is in Beirut.,,,,,,,,,1264
رايِق,quiet;tranquil;calm;soft,,adjective,elative,أرْوَق,,,,,1265
بْحِبّ إقْرا بِمكان رايِق.‌,I like to read in a quiet place.,,,,,,,,,1266
بِتْحِبّ الموسيقى الرّايْقة.‌,She likes soft music.,,,,,,,,,1267
ربّ,lord;master;Lord;God,,noun,plural,رْبوب,,,,,1268
هُوِّ ربّ القصِر.‌,He is lord of the castle.,,,,,,,,,1269
"يا ربّ، ساعِدْني!‌",Help me;o Lord!,,,,,,,,,1270
رِبِح,win,,verb,imperfect,يِرْبح,,,,,1271
رِبْحوا مُباراةْ الفوتْبوْل.‌,They won the soccer game.,,,,,,,,,1272
رِبِح,profit;gain,,noun,plural,أرْباح,,,,,1273
رِبِح الشِّرْكِة زاد.‌,The company's profit increased.,,,,,,,,,1274
ربط,tie,,verb,imperfect,يُرْبُط,,,,,1275
البِنِت ربطِت شعْرا.‌,The girl tied back her hair.,,,,,,,,,1276
ربْطة,necktie,,noun,,,,,,,1277
دايْماً بْيِلْبُس ربْطة مع قميص.‌,He always wears a tie with a shirt.,,,,,,,,,1278
رِبوْرْتاج,report,,noun,,,,,,,1279
شِفِت الرِّبوْرْتاج عالتِّلْفِزْيوْن.‌,I saw the report on television.,,,,,,,,,1280
ربيع,spring,,noun (no plural),,,,,,,1281
الرّبيع بْيِجي بعْد الشّتْوية.‌,Spring comes after winter.,,,,,,,,,1282
رْتاح,rest,,verb,imperfect,يِرْتاح,,,,,1283
رْتاح بعْد الشِّغِل.‌,He rested after work.,,,,,,,,,1284
رتّب,organize;put in order;tidy up,,verb,imperfect,يْرتِّب,,,,,1285
رتّب أوضْتو.‌,He tidied up his bedroom.,,,,,,,,,1286
رِتْبِة,rank;position,,noun,plural,رِتب,,,,,1287
رِتِبْتو بِالجّيْش عالْيِة.‌,His rank in the military is high.,,,,,,,,,1288
رْتفع,rise;increase,,verb,imperfect,يِرْتِفِع,,,,,1289
الحرارة بْتِرْتِفِع بِالصّيْف.‌,The temperature rises in summer.,,,,,,,,,1290
رِجّال,man,,noun,plural,رْجال,,,,,1291
هَيْدا الرِّجّال لح يْصير بيّ.‌,This man will become a father.,,,,,,,,,1292
رِجِع,return;go back;come back;and then,,verb,imperfect,يِرْجع,,,,,1293
رِجِع مِن الشِّغِل بعْد الضُّهُر.‌,He returned from work in the afternoon.,,,,,,,,,1294
"قريْت كْتاب، رْجِعِت رِحِت عالتّخِت.‌",I read a book;and then I went to bed.,,,,,,,,,1295
رجْعة,return,,noun,,,,,,,1296
بِنْتطُر بِالبيْت رجْعِةْ وْلادي مِن المدْرسِة.‌,I wait at home for the return of my kids from school.,,,,,,,,,1297
رجف,shake,,verb,imperfect,يِرْجُف,,,,,1298
رجف لِأنّ الطّقِس بارِد.‌,He was shaking because the weather is cold.,,,,,,,,,1299
رح,will,,particle,also,لح,,,,,1300
رح إحْكيك بعْديْن.‌,I will talk to you later.,,,,,,,,,1301
رِحْلِة,trip;journey,,noun,,,,,,,1302
هَيْدي أوّل رِحْلِة إلي برّا.‌,This is my first trip abroad.,,,,,,,,,1303
رْخيص,cheap,,adjective,elative,أرْخص,,plural,رْخاص,,1304
الرِّحْلِة كانِت رْخيصة.‌,The trip was cheap.,,,,,,,,,1305
الفُضّة أرْخص مِن الدّهب.‌,Silver is cheaper than gold.,,,,,,,,,1306
ردّ,reply,,verb,imperfect,يْرِدّ,,,,,1307
بعتِّلا إيميْل بسّ ما ردِّت.‌,I sent her an email;but she didn't reply.,,,,,,,,,1308
ردّ,reply;response,,noun,plural,رْدود,,,,,1309
الرّدّ كان كْتير طَويل.‌,The reply was very long.,,,,,,,,,1310
رِزّ,rice,,noun (no plural),,,,,,,1311
بِكم بلد بْيِرْموا رِزّ بِالأعْراس.‌,In some countries;they throw rice at weddings.,,,,,,,,,1312
رِسالِة,letter;message,,noun,plural,رسايِل,,,,,1313
كتبْتِلّو رِسالِة طَويلِة.‌,I wrote him a long letter.,,,,,,,,,1314
رِسالِة إلِكْتْرونية‌,email,,noun,,,,,,,1315
بعتِّلّك رِسالِة إلِكْتْرونية.‌,I sent you an email.,,,,,,,,,1316
رسم,draw;paint,,verb,imperfect,يِرْسُم,,,,,1317
بْيِرْسُم كِلّ يوْم.‌,He draws every day.,,,,,,,,,1318
رسم وْرود.‌,He painted flowers.,,,,,,,,,1319
رسْمِة,drawing;painting;picture,,noun,,,,,,,1320
هَيْدي رسْمِة حِلْوِة.‌,That's a beautiful picture!,,,,,,,,,1321
رِضي,satisfy;please,,verb,imperfect,يِرْضى,,,,,1322
الأسْعار رِضْيِت الكِلّ.‌,The prices satisfied everyone.,,,,,,,,,1323
رِطِب,wet,,adjective,elative,أرْطب,,,,,1324
شعْري رِطِب.‌,My hair is wet.,,,,,,,,,1325
رعى,graze;itch,,verb,imperfect,يِرْعى,,,,,1326
البقر عم يِرْعوا.‌,The cows are grazing.,,,,,,,,,1327
جِلْدا عم يِرْعا.‌,His skin itches.,,,,,,,,,1328
رفّ,shelf,,noun,plural,رْفوف,,,,,1329
حطّيْت الِكْتاب عالرّفّ.‌,I put the book on the shelf.,,,,,,,,,1330
رفض,refuse;decline,,verb,imperfect,يِرْفُض,,,,,1331
رفض يْجاوِب عَ سؤالا.‌,He refused to answer her question.,,,,,,,,,1332
رفع,raise;lift,,verb,imperfect,يِرْفع,,,,,1333
التِّلْميذ رفع إيدو لَيْجاوِب.‌,The student raised his hand to answer.,,,,,,,,,1334
المحلّ رفع أسْعارو.‌,The store raised its prices.,,,,,,,,,1335
رفيع,thin,,adjective,elative,أرْفع,,,,,1336
قصّيْت شقْفِةْ خِبِز رفيعة.‌,I cut a thin slice of bread.,,,,,,,,,1337
رْفيق,(male) friend,,noun,plural,رِفْقاة,,,,,1338
رْفيقي عزمْني.‌,My friend invited me.,,,,,,,,,1339
رِفْقاة/رِفْقا‌,(mixed group or all men) friends,,plural noun,,,,,,,1340
هوْل رِفْقاتي.‌,These are my friends.,,,,,,,,,1341
رْفيقة,(female) friend,,noun,,,,,,,1342
رْفيقْتي عزمِتْني.‌,My friend invited me.,,,,,,,,,1343
رقْبِة,neck,,noun,plural,رْقاب,,,,,1344
لِبْسِت عقِد حَوْل رقْبِتا.‌,She wore a necklace around her neck.,,,,,,,,,1345
رقص,dance,,verb,imperfect,يِرْقُص,,,,,1346
بْحِبّ إرْقُص!‌,I love to dance!,,,,,,,,,1347
رقْصة,dance,,noun,,,,,,,1348
هالرّقْصة مشْهورة.‌,This dance is popular.,,,,,,,,,1349
رقِم,number,,noun,plural,أرْقام,,,,,1350
عطاني رقْمو.‌,He gave me his number.,,,,,,,,,1351
رِكِب,ride,,verb,plural,يِرْكب,,,,,1352
رْكِبِت حْصان بِالمزْرعة.‌,I rode a horse on the farm.,,,,,,,,,1353
رِكْبِة,knee,,noun,plural,رِكب,,,,,1354
البِنِت وِقْعِت عَ رِكِبِتا.‌,The girl fell on her knee.,,,,,,,,,1355
ركض,run,,verb,imperfect,يِرْكُض,,,,,1356
الأرْنب بْيِرْكُض بْسِرعة.‌,The rabbit runs fast.,,,,,,,,,1357
رْمادي,gray,,adjective,,,,,,,1358
إمّي عِنْدا بْسَيْنِة رْمادية.‌,My mother has a gray cat.,,,,,,,,,1359
رمِز,symbol;sign,,noun,plural,رْموز,,,,,1360
شو معْنى هَيْدا الرّمِز؟‌,What does this symbol mean?,,,,,,,,,1361
رمِل,sand,,noun,plural,رْمال,,,,,1362
الِوْلاد لِعْبوا بِالرّمِل.‌,The kids played with the sand.,,,,,,,,,1363
رمى,throw,,verb,imperfect,يِرْمي,,,,,1364
رمى الطّابِة.‌,He threw the ball.,,,,,,,,,1365
رنّ,ring,,verb,imperfect,يْرِنّ,,,,,1366
التِّلِفوْن رنّ.‌,The phone rang.,,,,,,,,,1367
رهيب,terrible,,adjective,,,,,,,1368
عِنْدي أخْبار مْنيحة وأخْبار رهيبِة إلِك.‌,I have good news and terrible news for you.,,,,,,,,,1369
رْياضة,exercise;sport,,noun,,,,,,,1370
بِتْحمّم بعْد الرّْياضة.‌,I take a shower after exercising.,,,,,,,,,1371
بيحِبّ كِلّ أنْواع الرّْياضة.‌,He loves all types of sports.,,,,,,,,,1372
ريحة,smell,,noun,plural,رَوايِح,,,,,1373
الرّيحة حِلْوِة.‌,The smell is nice.,,,,,,,,,1374
ريش,feathers,,collective noun,,,,,,,1375
ريش العصْفور حِلو.‌,The bird's feathers are beautiful.,,,,,,,,,1376
زاح,move (aside),,verb,imperfect,يزْيح,,,,,1377
زِحِت الكِرْسِة.‌,I moved the chair.,,,,,,,,,1378
زاد,rise;increase,,verb,imperfect,يْزيد,,,,,1379
الحرارة بِتْزيد بِالصَّيْفية.‌,The temperature rises in the summer.,,,,,,,,,1380
زار,visit,,verb,imperfect,يْزور,,,,,1381
ما زِرِت جِدّي هالأُسْبوع.‌,I haven't visited my grandfather this week.,,,,,,,,,1382
زان,weigh,,verb,imperfect,يْزين,,,,,1383
"فيك تْزين التِّفاح، بْليز؟‌",Could you weigh these apples;please?,,,,,,,,,1384
زاوْيِة,(room) corner,,noun,plural,زَوايا,,,,,1385
الطّاوْلِة بِزاوْيِةْ الأوضة.‌,The table is in the corner of the room.,,,,,,,,,1386
زايِر,visitor,,noun,plural,زُوّار,,,,,1387
الزُّوّار لح يوصلوا المسا.‌,The visitors will arrive in the evening.,,,,,,,,,1388
زْبالِة,garbage;trash;waste,,noun,,,,,,,1389
حُطّ الزّْبالِة برّا.‌,Put the garbage outside.,,,,,,,,,1390
زِبْدِة,butter,,noun (no plural),,,,,,,1391
بْحُطّ دايْماً زِبْدِة عَ خِبِزْتي.‌,I always put butter on my bread.,,,,,,,,,1392
زرع,plant,,verb,imperfect,يِزْرع,,,,,1393
سِتّي زرعِت شجْرة.‌,My grandmother planted a tree.,,,,,,,,,1394
زرِع,plants;greenery,,collective noun,,,,,,,1395
عِنْدي زرِع بِمكْتبي.‌,I have plants in my office.,,,,,,,,,1396
زرّيعة,house plant,,noun,,,,,,,1397
عِنْدي كْتير زرّيعة بِبَيْتي.‌,I have many plants in my house.,,,,,,,,,1398
زعب,fire;dismiss,,verb,imperfect,يِزْعب,,,,,1399
زعب الِمْوَظّف.‌,He fired the employee.,,,,,,,,,1400
زِعِل,become sad;get upset,,verb,imperfect,يِزْعل,,,,,1401
زِعِل بسّ حِضِر الأخْبار.‌,He got upset when he watched the news.,,,,,,,,,1402
زعْلان,sad;upset,,adjective,,,,,,,1403
هُوِّ زعْلان.‌,He is sad.,,,,,,,,,1404
زمان,long ago;in the olden days,,adverb,,,,,,,1405
"زمان، كانوا النِّسْوان يْجيبوا ميّ مِن البير.‌",In the olden days;women used to get water from the well.,,,,,,,,,1406
مِن زمان‌,a long time ago,,adverb,,,,,,,1407
شْتريْت هَيْدي السِّيّارة مِن زمان.‌,I bought this car a long time ago.,,,,,,,,,1408
صارْلو زمان ما‌,it's been a long time since…,,structure,,,,,,,1409
صارْلِنا زمان ما شِفْناه.‌,We haven't seen him in a long time.,,,,,,,,,1410
زهِر,pink,,adjective; invariable,,,,,,,1411
لِبْسِت فُسْتان زهِر.‌,She wore a pink dress.,,,,,,,,,1412
زِهِق,become bored;be fed up,,verb,imperfect,يِزْهق,,,,,1413
